Date,Open,High,Low,Close,Volume,Name
2015-01-02,312.58,314.75,306.96,308.52,2788101,AMZN
2015-01-05,307.01,308.38,300.85,302.19,2774231,AMZN
2015-01-06,302.24,303,292.38,295.29,3519034,AMZN
2015-01-07,297.5,301.28,295.33,298.42,2640349,AMZN
2015-01-08,300.32,303.14,296.11,300.46,3088398,AMZN
2015-01-09,301.48,302.87,296.68,296.93,2592360,AMZN
2015-01-12,297.56,298.51,289.28,291.41,3421392,AMZN
2015-01-13,297.48,301.5,293.23,294.74,4136442,AMZN
2015-01-14,291.93,295.91,286.5,293.27,5538666,AMZN
2015-01-15,294,296,286.82,286.95,4419196,AMZN
2015-01-16,286.28,290.79,285.25,290.74,3478176,AMZN
2015-01-20,292.59,293.36,286.39,289.44,3075081,AMZN
2015-01-21,289.64,306,287.26,297.25,10065076,AMZN
2015-01-22,300,312.25,300,310.32,5362640,AMZN
2015-01-23,308.08,316.93,307.72,312.39,4496419,AMZN
2015-01-26,311.82,313,307.52,309.66,3169665,AMZN
2015-01-27,306.3,310.24,302.62,306.75,2920315,AMZN
2015-01-28,309.81,311.51,303.8,303.91,3063774,AMZN
2015-01-29,304.73,312.8,299.33,311.78,8656567,AMZN
2015-01-30,346.32,359.5,340.74,354.53,23856060,AMZN
2015-02-02,350.05,365,350.01,364.47,10231914,AMZN
2015-02-03,360.29,367.82,360.21,363.55,6212565,AMZN
2015-02-04,358.38,367.5,358.23,364.75,4169927,AMZN
2015-02-05,366,378.8,365.9,373.89,7247605,AMZN
2015-02-06,374.87,375.99,371.01,374.28,3892382,AMZN
2015-02-09,371,374.41,367.2,370.56,2724630,AMZN
2015-02-10,371.19,374.3,368.51,373,2287232,AMZN
2015-02-11,371.23,377.1,371.1,375.14,2786523,AMZN
2015-02-12,375.1,378.51,373.15,377.17,2791050,AMZN
2015-02-13,378.41,383,377.01,381.83,3475069,AMZN
2015-02-17,377.72,379.98,372.67,375.43,3673208,AMZN
2015-02-18,375.42,376.74,372.85,373.37,2650610,AMZN
2015-02-19,373.49,381.88,373.43,379,2953752,AMZN
2015-02-20,378.62,383.7,375.84,383.66,3258023,AMZN
2015-02-23,383.44,384.54,378,380.14,2176989,AMZN
2015-02-24,378.65,380.48,376.16,378.59,1921850,AMZN
2015-02-25,377.27,387.85,376.54,385.37,3174495,AMZN
2015-02-26,384.07,389.37,383.28,384.8,2687107,AMZN
2015-02-27,384,385.99,379.79,380.16,2532309,AMZN
2015-03-02,380.85,385.9,379.48,385.66,2139205,AMZN
2015-03-03,383.95,386.1,381.6,384.61,1946498,AMZN
2015-03-04,385.71,387.9,382.19,382.72,2259141,AMZN
2015-03-05,385.61,388.42,383.89,387.83,2693518,AMZN
2015-03-06,385.52,387,378.88,380.09,2627042,AMZN
2015-03-09,378.4,379.33,375.28,378.56,2311390,AMZN
2015-03-10,377.45,377.77,369.18,369.51,3120972,AMZN
2015-03-11,370.61,373.35,366.26,366.37,2495097,AMZN
2015-03-12,368.82,375.5,367.52,374.24,2810001,AMZN
2015-03-13,371.52,373.99,366.68,370.58,2611658,AMZN
2015-03-16,370.38,373.94,366.72,373.35,2354059,AMZN
2015-03-17,371.11,374.5,369.64,371.92,2036961,AMZN
2015-03-18,369.97,375.99,366.7,375.14,2654135,AMZN
2015-03-19,373.87,377.11,372.19,373.24,1915671,AMZN
2015-03-20,376.29,379.37,375.92,378.49,3763553,AMZN
2015-03-23,378.07,381.77,374.94,375.11,2239343,AMZN
2015-03-24,373.99,375.24,372.27,374.09,2228214,AMZN
2015-03-25,375.17,380.5,370.28,370.96,3429497,AMZN
2015-03-26,369.59,371.4,365.65,367.35,2929962,AMZN
2015-03-27,367.11,373.17,366.57,370.56,2609774,AMZN
2015-03-30,371.87,376.12,371.55,374.59,1820933,AMZN
2015-03-31,373.24,377.7,371.51,372.1,2506122,AMZN
2015-04-01,372.1,373.16,368.34,370.26,2458095,AMZN
2015-04-02,370.5,373.28,369,372.25,1875279,AMZN
2015-04-06,370.1,380.2,369.36,377.04,3050709,AMZN
2015-04-07,376.15,379.31,374.03,374.41,1954902,AMZN
2015-04-08,374.66,381.58,374.65,381.2,2636434,AMZN
2015-04-09,380.66,384.42,378.8,383.54,2392328,AMZN
2015-04-10,384.31,387.12,381.32,382.65,2573519,AMZN
2015-04-13,383.53,385.28,380.14,382.36,1894453,AMZN
2015-04-14,383.51,387.81,381.21,385.11,2583575,AMZN
2015-04-15,384.65,385.78,381.64,383.45,1933229,AMZN
2015-04-16,383.69,387.45,383.55,386.04,2080418,AMZN
2015-04-17,382.63,383.56,374.4,375.56,3839664,AMZN
2015-04-20,378.55,391.94,377,389.51,5016148,AMZN
2015-04-21,391.31,394.6,386.8,391.18,4643524,AMZN
2015-04-22,391.91,394.28,388,389.8,3474724,AMZN
2015-04-23,390.21,391.88,386.15,389.99,7979985,AMZN
2015-04-24,439,452.65,439,445.1,17176904,AMZN
2015-04-27,443.86,446.99,437.41,438.56,5430949,AMZN
2015-04-28,438.51,439,428.04,429.31,4140483,AMZN
2015-04-29,426.75,434.24,426.03,429.37,3621688,AMZN
2015-04-30,427.11,431.75,419.24,421.78,3647877,AMZN
2015-05-01,423.82,425.64,416,422.87,3565824,AMZN
2015-05-04,424.8,429.77,422.42,423.04,2270448,AMZN
2015-05-05,422.85,427.51,421.02,421.19,2856386,AMZN
2015-05-06,421.43,422.72,414.55,419.1,2552474,AMZN
2015-05-07,424.15,428.5,422.85,426.88,2766132,AMZN
2015-05-08,430.75,435.2,430.17,433.69,2908838,AMZN
2015-05-11,432.51,439,431.37,432.85,2393737,AMZN
2015-05-12,431.08,433.25,426.71,431.02,1947822,AMZN
2015-05-13,429.98,433.53,425.8,426.87,1996328,AMZN
2015-05-14,429.45,433,427.01,432.28,1888477,AMZN
2015-05-15,428,430.4,424.3,426,4240306,AMZN
2015-05-18,426,427.27,421.46,425.24,2390229,AMZN
2015-05-19,424.87,428.24,420.63,421.71,2465240,AMZN
2015-05-20,420.6,427.1,418.36,423.86,2196159,AMZN
2015-05-21,428,436.9,428,431.63,4121401,AMZN
2015-05-22,431.55,432.44,427.61,427.63,2020629,AMZN
2015-05-26,426.2,427,422,425.47,2244185,AMZN
2015-05-27,427.45,431.85,425.01,431.42,2231088,AMZN
2015-05-28,429.71,431.35,425.47,426.57,1912436,AMZN
2015-05-29,427.23,432.5,427.23,429.23,3016060,AMZN
2015-06-01,430.4,433.16,426.2,430.92,2253264,AMZN
2015-06-02,430.07,433.23,426.25,430.99,1669845,AMZN
2015-06-03,434.4,438.39,432.75,436.59,2727914,AMZN
2015-06-04,434.4,436.76,429.26,430.78,2510761,AMZN
2015-06-05,429.66,430.8,426.5,426.95,1907855,AMZN
2015-06-08,425.62,426.8,421.42,423.5,2172525,AMZN
2015-06-09,422.96,427.49,419.14,425.48,2288663,AMZN
2015-06-10,426.46,432.2,425.66,430.77,2172333,AMZN
2015-06-11,432.29,438.89,431.47,432.97,2922459,AMZN
2015-06-12,431.25,432.36,428.26,429.92,2054385,AMZN
2015-06-15,427.66,428.05,422.64,423.67,2050987,AMZN
2015-06-16,424.15,427.97,422.67,427.26,2297469,AMZN
2015-06-17,428.36,431.35,424.75,427.81,2185869,AMZN
2015-06-18,430.3,439.73,429.4,439.39,3378360,AMZN
2015-06-19,440.26,444.99,433.24,434.92,4495087,AMZN
2015-06-22,437,439.24,434.18,436.29,1823572,AMZN
2015-06-23,435.59,447.04,433.69,445.99,3245049,AMZN
2015-06-24,444.97,446.47,440.23,440.84,2620827,AMZN
2015-06-25,438.07,443.47,436.39,440.1,2237458,AMZN
2015-06-26,441.76,443.49,435.06,438.1,2624479,AMZN
2015-06-29,434.98,437,429,429.86,2753193,AMZN
2015-06-30,434.2,435.57,430.46,434.09,2596873,AMZN
2015-07-01,439.35,440,435.58,437.39,1987076,AMZN
2015-07-02,437,438.2,433.48,437.71,1343397,AMZN
2015-07-06,435.23,439.73,433.52,436.04,1903161,AMZN
2015-07-07,435.68,437.73,425.57,436.72,3454248,AMZN
2015-07-08,434.35,435.99,428.83,429.7,2383130,AMZN
2015-07-09,434.9,438.72,434.15,434.39,2271395,AMZN
2015-07-10,440.49,444.72,439,443.51,2400981,AMZN
2015-07-13,448.29,457.87,447.54,455.57,3956802,AMZN
2015-07-14,462.32,469.6,458.16,465.57,4736215,AMZN
2015-07-15,463.04,464.7,460.2,461.19,2987399,AMZN
2015-07-16,465.5,475.88,464.8,475.48,4095581,AMZN
2015-07-17,477.7,485.42,477.25,483.01,4932176,AMZN
2015-07-20,492.57,493.2,485.4,488.1,4752491,AMZN
2015-07-21,487.9,488.88,482.55,488,3181831,AMZN
2015-07-22,485.99,492.5,484.9,488.27,3114898,AMZN
2015-07-23,491.66,491.66,475.7,482.18,9374431,AMZN
2015-07-24,578.99,580.57,529.35,529.42,21909381,AMZN
2015-07-27,527.75,544.95,526.6,531.41,7490960,AMZN
2015-07-28,536,536.39,523.12,526.03,5273092,AMZN
2015-07-29,530.92,532.97,525.02,529,3752634,AMZN
2015-07-30,527.65,539.2,524.29,536.76,3743065,AMZN
2015-07-31,539.09,542.84,534.52,536.15,3025598,AMZN
2015-08-03,537.45,540.44,529.36,535.03,3014236,AMZN
2015-08-04,529.69,536.95,529.16,531.9,2934590,AMZN
2015-08-05,538.8,539.14,534.12,537.01,2889350,AMZN
2015-08-06,539.3,542.74,527.52,529.46,3820453,AMZN
2015-08-07,529.16,529.46,518.21,522.62,3969215,AMZN
2015-08-10,528.52,532.28,523,524,2615926,AMZN
2015-08-11,523.65,528.98,522,527.46,2676600,AMZN
2015-08-12,523.75,527.5,513.06,525.91,4014684,AMZN
2015-08-13,527.37,534.66,525.48,529.66,2895238,AMZN
2015-08-14,528.25,534.11,528.25,531.52,1994799,AMZN
2015-08-17,531.29,538.74,527.12,535.22,2581680,AMZN
2015-08-18,535.04,539.49,533,535.02,2071342,AMZN
2015-08-19,533.74,537.25,529,532.92,2324040,AMZN
2015-08-20,530.39,533.25,515.77,515.78,4374857,AMZN
2015-08-21,507.36,512.33,494.47,494.47,6636405,AMZN
2015-08-24,463.58,489.76,451,463.37,10063882,AMZN
2015-08-25,487.49,489.44,466.25,466.37,5643973,AMZN
2015-08-26,484.02,503.72,478.76,500.77,6323581,AMZN
2015-08-27,513.71,522.69,507.26,518.37,6064885,AMZN
2015-08-28,517.5,521.5,513.04,518.01,2733815,AMZN
2015-08-31,516.44,519.41,509.07,512.89,2982995,AMZN
2015-09-01,499.14,510,493.43,496.54,3824035,AMZN
2015-09-02,505.09,510.86,497.72,510.55,3689628,AMZN
2015-09-03,514.5,515.84,502.57,504.72,3098941,AMZN
2015-09-04,497.65,502.85,495.64,499,2666341,AMZN
2015-09-08,508.69,518.35,508.51,517.54,3777499,AMZN
2015-09-09,524,529.95,515.06,516.89,4338714,AMZN
2015-09-10,515.15,526.13,514.78,522.24,2562832,AMZN
2015-09-11,521.07,529.44,520.6,529.44,3218563,AMZN
2015-09-14,529.44,532.45,518.58,521.38,3127107,AMZN
2015-09-15,523.25,527.92,517.2,522.37,2845635,AMZN
2015-09-16,521.98,528.3,518.52,527.39,2248046,AMZN
